City,Pincode,Business_Category,Investment_Lakhs,Competitor_Count,Mall_Proximity,Footfall_Proxy,Rent,Youth_Pop_%,Female_Pop_%,Avg_Income,Population,Total_Area,Male_Pop_%,Success_Ratio
Jalgaon,424205,Cafe,26,30,1,1374,20180,31,49,22951,425144,112.2,51,0.82
Jalgaon,424205,Watch,15,33,1,1374,20180,31,49,22951,425144,112.2,51,0.75
Jalgaon,424205,Bakery,9,18,1,1374,20180,31,49,22951,425144,112.2,51,0.89
Jalgaon,424205,Shoe,17,17,1,1374,20180,31,49,22951,425144,112.2,51,0.77
Jalgaon,424206,Cafe,29,10,0,663,46693,29,49,74449,128173,809.8,51,0.82
Jalgaon,424206,Watch,10,38,0,663,46693,29,49,74449,128173,809.8,51,0.75
Jalgaon,424206,Bakery,10,5,0,663,46693,29,49,74449,128173,809.8,51,0.89
Jalgaon,424206,Shoe,18,27,0,663,46693,29,49,74449,128173,809.8,51,0.77
Jalgaon,425001,Cafe,18,24,1,1251,27042,36,50,47648,328975,275.8,50,0.82
Jalgaon,425001,Watch,13,35,1,1251,27042,36,50,47648,328975,275.8,50,0.75
Jalgaon,425001,Bakery,11,13,1,1251,27042,36,50,47648,328975,275.8,50,0.89
Jalgaon,425001,Shoe,20,26,1,1251,27042,36,50,47648,328975,275.8,50,0.77
Jalgaon,425002,Cafe,15,22,1,1433,49595,38,46,76913,364414,890.6,54,0.83
Jalgaon,425002,Watch,14,39,1,1433,49595,38,46,76913,364414,890.6,54,0.76
Jalgaon,425002,Bakery,18,11,1,1433,49595,38,46,76913,364414,890.6,54,0.9
Jalgaon,425002,Shoe,12,33,1,1433,49595,38,46,76913,364414,890.6,54,0.78
Jalgaon,425003,Cafe,27,12,0,673,28970,29,50,46524,113614,693.7,50,0.82
Jalgaon,425003,Watch,14,34,0,673,28970,29,50,46524,113614,693.7,50,0.75
Jalgaon,425003,Bakery,15,17,0,673,28970,29,50,46524,113614,693.7,50,0.89
Jalgaon,425003,Shoe,14,37,0,673,28970,29,50,46524,113614,693.7,50,0.77
Jalgaon,425004,Cafe,19,17,1,1180,22487,34,50,41989,202881,807.8,50,0.82
Jalgaon,425004,Watch,11,35,1,1180,22487,34,50,41989,202881,807.8,50,0.75
Jalgaon,425004,Bakery,14,10,1,1180,22487,34,50,41989,202881,807.8,50,0.89
Jalgaon,425004,Shoe,15,25,1,1180,22487,34,50,41989,202881,807.8,50,0.77
Jalgaon,425102,Cafe,23,24,0,836,14150,36,50,24712,77743,892.5,50,0.82
Jalgaon,425102,Watch,11,36,0,836,14150,36,50,24712,77743,892.5,50,0.75
Jalgaon,425102,Bakery,14,14,0,836,14150,36,50,24712,77743,892.5,50,0.89
Jalgaon,425102,Shoe,17,39,0,836,14150,36,50,24712,77743,892.5,50,0.77
Jalgaon,425106,Cafe,26,17,1,1082,50603,27,46,78595,270669,877.3,54,0.83
Jalgaon,425106,Watch,19,29,1,1082,50603,27,46,78595,270669,877.3,54,0.76
Jalgaon,425106,Bakery,13,13,1,1082,50603,27,46,78595,270669,877.3,54,0.9
Jalgaon,425106,Shoe,15,30,1,1082,50603,27,46,78595,270669,877.3,54,0.78
Jalgaon,425114,Cafe,15,17,0,886,23892,34,50,35299,144462,478.2,50,0.82
Jalgaon,425114,Watch,20,36,0,886,23892,34,50,35299,144462,478.2,50,0.75
Jalgaon,425114,Bakery,8,6,0,886,23892,34,50,35299,144462,478.2,50,0.89
Jalgaon,425114,Shoe,15,20,0,886,23892,34,50,35299,144462,478.2,50,0.77
Jalgaon,425120,Cafe,17,17,1,1447,23176,33,46,36651,221950,178.4,54,0.83
Jalgaon,425120,Watch,18,40,1,1447,23176,33,46,36651,221950,178.4,54,0.76
Jalgaon,425120,Bakery,8,6,1,1447,23176,33,46,36651,221950,178.4,54,0.9
Jalgaon,425120,Shoe,19,14,1,1447,23176,33,46,36651,221950,178.4,54,0.78
Jalgaon,425121,Cafe,19,24,1,1100,42798,36,46,54819,494037,62.0,54,0.83
Jalgaon,425121,Watch,10,44,1,1100,42798,36,46,54819,494037,62.0,54,0.76
Jalgaon,425121,Bakery,17,17,1,1100,42798,36,46,54819,494037,62.0,54,0.9
Jalgaon,425121,Shoe,25,29,1,1100,42798,36,46,54819,494037,62.0,54,0.78
Jalgaon,425135,Cafe,15,11,1,1416,23466,27,46,36732,173139,220.2,54,0.83
Jalgaon,425135,Watch,10,32,1,1416,23466,27,46,36732,173139,220.2,54,0.76
Jalgaon,425135,Bakery,8,18,1,1416,23466,27,46,36732,173139,220.2,54,0.9
Jalgaon,425135,Shoe,15,36,1,1416,23466,27,46,36732,173139,220.2,54,0.78
Jalgaon,425309,Cafe,24,16,1,1280,33676,31,48,51393,168569,330.5,52,0.82
Jalgaon,425309,Watch,10,39,1,1280,33676,31,48,51393,168569,330.5,52,0.75
Jalgaon,425309,Bakery,16,22,1,1280,33676,31,48,51393,168569,330.5,52,0.89
Jalgaon,425309,Shoe,17,36,1,1280,33676,31,48,51393,168569,330.5,52,0.77
Jalgaon,425318,Cafe,19,30,1,1190,49451,34,48,59886,300694,39.8,52,0.82
Jalgaon,425318,Watch,12,35,1,1190,49451,34,48,59886,300694,39.8,52,0.75
Jalgaon,425318,Bakery,18,12,1,1190,49451,34,48,59886,300694,39.8,52,0.89
Jalgaon,425318,Shoe,14,34,1,1190,49451,34,48,59886,300694,39.8,52,0.77
Jalgaon,425326,Cafe,17,26,1,1534,43253,31,48,75719,204902,684.1,52,0.82
Jalgaon,425326,Watch,17,45,1,1534,43253,31,48,75719,204902,684.1,52,0.75
Jalgaon,425326,Bakery,8,19,1,1534,43253,31,48,75719,204902,684.1,52,0.89
Jalgaon,425326,Shoe,22,33,1,1534,43253,31,48,75719,204902,684.1,52,0.77
Jalgaon,425510,Cafe,28,10,1,980,44939,32,46,73233,180265,366.2,54,0.83
Jalgaon,425510,Watch,20,32,1,980,44939,32,46,73233,180265,366.2,54,0.76
Jalgaon,425510,Bakery,12,20,1,980,44939,32,46,73233,180265,366.2,54,0.9
Jalgaon,425510,Shoe,14,35,1,980,44939,32,46,73233,180265,366.2,54,0.78
Jalgaon,425511,Cafe,19,16,0,593,25930,35,46,38648,33930,81.4,54,0.83
Jalgaon,425511,Watch,16,32,0,593,25930,35,46,38648,33930,81.4,54,0.76
Jalgaon,425511,Bakery,15,14,0,593,25930,35,46,38648,33930,81.4,54,0.9
Jalgaon,425511,Shoe,14,43,0,593,25930,35,46,38648,33930,81.4,54,0.78
Jalgaon,425519,Cafe,16,10,1,1233,47385,25,49,69777,462491,188.9,51,0.82
Jalgaon,425519,Watch,10,28,1,1233,47385,25,49,69777,462491,188.9,51,0.75
Jalgaon,425519,Bakery,13,7,1,1233,47385,25,49,69777,462491,188.9,51,0.89
Jalgaon,425519,Shoe,24,34,1,1233,47385,25,49,69777,462491,188.9,51,0.77
Akola,444001,Cafe,30,8,1,1373,30563,28,49,47934,247778,602.8,51,0.82
Akola,444001,Watch,15,41,1,1373,30563,28,49,47934,247778,602.8,51,0.75
Akola,444001,Bakery,10,6,1,1373,30563,28,49,47934,247778,602.8,51,0.89
Akola,444001,Shoe,24,30,1,1373,30563,28,49,47934,247778,602.8,51,0.77
Akola,444002,Cafe,15,14,1,1156,46290,32,46,77742,367084,628.6,54,0.83
Akola,444002,Watch,10,31,1,1156,46290,32,46,77742,367084,628.6,54,0.76
Akola,444002,Bakery,18,24,1,1156,46290,32,46,77742,367084,628.6,54,0.9
Akola,444002,Shoe,15,36,1,1156,46290,32,46,77742,367084,628.6,54,0.78
Akola,444003,Cafe,18,25,1,1283,25413,27,46,35166,387612,228.7,54,0.83
Akola,444003,Watch,14,35,1,1283,25413,27,46,35166,387612,228.7,54,0.76
Akola,444003,Bakery,13,10,1,1283,25413,27,46,35166,387612,228.7,54,0.9
Akola,444003,Shoe,22,34,1,1283,25413,27,46,35166,387612,228.7,54,0.78
Akola,444005,Cafe,18,32,1,1410,41924,34,50,65905,391425,677.4,50,0.82
Akola,444005,Watch,15,40,1,1410,41924,34,50,65905,391425,677.4,50,0.75
Akola,444005,Bakery,16,19,1,1410,41924,34,50,65905,391425,677.4,50,0.89
Akola,444005,Shoe,24,35,1,1410,41924,34,50,65905,391425,677.4,50,0.77
Akola,444006,Cafe,17,14,1,1166,40004,30,47,64931,292978,214.6,53,0.83
Akola,444006,Watch,19,34,1,1166,40004,30,47,64931,292978,214.6,53,0.76
Akola,444006,Bakery,14,7,1,1166,40004,30,47,64931,292978,214.6,53,0.9
Akola,444006,Shoe,25,31,1,1166,40004,30,47,64931,292978,214.6,53,0.78
Akola,444104,Cafe,19,10,1,1106,19553,32,50,24825,398189,744.7,50,0.82
Akola,444104,Watch,19,46,1,1106,19553,32,50,24825,398189,744.7,50,0.75
Akola,444104,Bakery,17,14,1,1106,19553,32,50,24825,398189,744.7,50,0.89
Akola,444104,Shoe,13,28,1,1106,19553,32,50,24825,398189,744.7,50,0.77
Akola,444107,Cafe,26,23,1,1227,17978,36,46,30292,214621,608.2,54,0.83
Akola,444107,Watch,10,32,1,1227,17978,36,46,30292,214621,608.2,54,0.76
Akola,444107,Bakery,14,17,1,1227,17978,36,46,30292,214621,608.2,54,0.9
Akola,444107,Shoe,14,17,1,1227,17978,36,46,30292,214621,608.2,54,0.78
Akola,444108,Cafe,22,16,1,1271,15004,38,48,21283,379169,376.7,52,0.82
Akola,444108,Watch,13,36,1,1271,15004,38,48,21283,379169,376.7,52,0.75
Akola,444108,Bakery,17,20,1,1271,15004,38,48,21283,379169,376.7,52,0.89
Akola,444108,Shoe,22,21,1,1271,15004,38,48,21283,379169,376.7,52,0.77
Akola,444111,Cafe,24,24,1,914,35457,32,50,58175,397288,717.7,50,0.82
Akola,444111,Watch,14,24,1,914,35457,32,50,58175,397288,717.7,50,0.75
Akola,444111,Bakery,8,24,1,914,35457,32,50,58175,397288,717.7,50,0.89
Akola,444111,Shoe,23,41,1,914,35457,32,50,58175,397288,717.7,50,0.77
Akola,444117,Cafe,27,26,1,1171,36142,25,46,53483,479124,616.7,54,0.83
Akola,444117,Watch,13,37,1,1171,36142,25,46,53483,479124,616.7,54,0.76
Akola,444117,Bakery,17,12,1,1171,36142,25,46,53483,479124,616.7,54,0.9
Akola,444117,Shoe,24,37,1,1171,36142,25,46,53483,479124,616.7,54,0.78
Akola,444125,Cafe,25,22,1,1306,34922,25,47,57261,476085,228.4,53,0.83
Akola,444125,Watch,13,35,1,1306,34922,25,47,57261,476085,228.4,53,0.76
Akola,444125,Bakery,13,14,1,1306,34922,25,47,57261,476085,228.4,53,0.9
Akola,444125,Shoe,21,37,1,1306,34922,25,47,57261,476085,228.4,53,0.78
Akola,444302,Cafe,24,16,1,1390,22020,34,47,36717,397039,423.7,53,0.83
Akola,444302,Watch,13,33,1,1390,22020,34,47,36717,397039,423.7,53,0.76
Akola,444302,Bakery,14,8,1,1390,22020,34,47,36717,397039,423.7,53,0.9
Akola,444302,Shoe,15,31,1,1390,22020,34,47,36717,397039,423.7,53,0.78
Akola,444309,Cafe,27,19,1,1447,19672,37,48,27482,246273,865.9,52,0.82
Akola,444309,Watch,17,32,1,1447,19672,37,48,27482,246273,865.9,52,0.75
Akola,444309,Bakery,17,8,1,1447,19672,37,48,27482,246273,865.9,52,0.89
Akola,444309,Shoe,12,39,1,1447,19672,37,48,27482,246273,865.9,52,0.77
Akola,444311,Cafe,24,14,1,1415,47602,35,47,78134,218660,843.1,53,0.83
Akola,444311,Watch,10,30,1,1415,47602,35,47,78134,218660,843.1,53,0.76
Akola,444311,Bakery,10,10,1,1415,47602,35,47,78134,218660,843.1,53,0.9
Akola,444311,Shoe,19,30,1,1415,47602,35,47,78134,218660,843.1,53,0.78
Akola,444401,Cafe,27,19,1,1381,11636,36,48,25428,280939,759.6,52,0.82
Akola,444401,Watch,11,36,1,1381,11636,36,48,25428,280939,759.6,52,0.75
Akola,444401,Bakery,14,23,1,1381,11636,36,48,25428,280939,759.6,52,0.89
Akola,444401,Shoe,22,22,1,1381,11636,36,48,25428,280939,759.6,52,0.77
Akola,444405,Cafe,21,27,0,678,37963,34,50,62771,37337,477.4,50,0.82
Akola,444405,Watch,12,39,0,678,37963,34,50,62771,37337,477.4,50,0.75
Akola,444405,Bakery,9,7,0,678,37963,34,50,62771,37337,477.4,50,0.89
Akola,444405,Shoe,12,33,0,678,37963,34,50,62771,37337,477.4,50,0.77
Akola,444407,Cafe,29,8,1,1439,22105,35,50,37882,296981,465.3,50,0.82
Akola,444407,Watch,16,44,1,1439,22105,35,50,37882,296981,465.3,50,0.75
Akola,444407,Bakery,14,16,1,1439,22105,35,50,37882,296981,465.3,50,0.89
Akola,444407,Shoe,13,30,1,1439,22105,35,50,37882,296981,465.3,50,0.77
Akola,444501,Cafe,20,21,1,1050,20164,36,47,29285,469881,588.0,53,0.83
Akola,444501,Watch,14,46,1,1050,20164,36,47,29285,469881,588.0,53,0.76
Akola,444501,Bakery,13,18,1,1050,20164,36,47,29285,469881,588.0,53,0.9
Akola,444501,Shoe,25,20,1,1050,20164,36,47,29285,469881,588.0,53,0.78
Akola,444502,Cafe,21,12,1,1389,34122,31,49,54509,306355,671.6,51,0.82
Akola,444502,Watch,17,34,1,1389,34122,31,49,54509,306355,671.6,51,0.75
Akola,444502,Bakery,11,16,1,1389,34122,31,49,54509,306355,671.6,51,0.89
Akola,444502,Shoe,23,30,1,1389,34122,31,49,54509,306355,671.6,51,0.77
Akola,444511,Cafe,29,18,0,651,33622,31,46,54183,112123,572.1,54,0.83
Akola,444511,Watch,15,41,0,651,33622,31,46,54183,112123,572.1,54,0.76
Akola,444511,Bakery,12,15,0,651,33622,31,46,54183,112123,572.1,54,0.9
Akola,444511,Shoe,21,30,0,651,33622,31,46,54183,112123,572.1,54,0.78
Latur,413511,Cafe,18,23,0,576,31013,33,48,48234,39496,816.2,52,0.82
Latur,413511,Watch,17,37,0,576,31013,33,48,48234,39496,816.2,52,0.75
Latur,413511,Bakery,10,17,0,576,31013,33,48,48234,39496,816.2,52,0.89
Latur,413511,Shoe,17,30,0,576,31013,33,48,48234,39496,816.2,52,0.77
Latur,413512,Cafe,20,23,1,992,40459,34,46,67646,247893,465.3,54,0.83
Latur,413512,Watch,17,49,1,992,40459,34,46,67646,247893,465.3,54,0.76
Latur,413512,Bakery,9,5,1,992,40459,34,46,67646,247893,465.3,54,0.9
Latur,413512,Shoe,12,23,1,992,40459,34,46,67646,247893,465.3,54,0.78
Latur,413516,Cafe,22,27,1,1324,39722,32,48,68127,260470,666.5,52,0.82
Latur,413516,Watch,14,28,1,1324,39722,32,48,68127,260470,666.5,52,0.75
Latur,413516,Bakery,16,8,1,1324,39722,32,48,68127,260470,666.5,52,0.89
Latur,413516,Shoe,22,18,1,1324,39722,32,48,68127,260470,666.5,52,0.77
Latur,413524,Cafe,16,8,1,1107,20361,38,47,35911,365886,877.0,53,0.83
Latur,413524,Watch,12,19,1,1107,20361,38,47,35911,365886,877.0,53,0.76
Latur,413524,Bakery,18,24,1,1107,20361,38,47,35911,365886,877.0,53,0.9
Latur,413524,Shoe,16,31,1,1107,20361,38,47,35911,365886,877.0,53,0.78
Latur,413529,Cafe,27,30,1,1531,50201,38,50,78424,472635,844.3,50,0.82
Latur,413529,Watch,18,35,1,1531,50201,38,50,78424,472635,844.3,50,0.75
Latur,413529,Bakery,10,6,1,1531,50201,38,50,78424,472635,844.3,50,0.89
Latur,413529,Shoe,25,28,1,1531,50201,38,50,78424,472635,844.3,50,0.77
Latur,413581,Cafe,21,22,0,857,26929,25,49,46506,134160,713.6,51,0.82
Latur,413581,Watch,18,32,0,857,26929,25,49,46506,134160,713.6,51,0.75
Latur,413581,Bakery,10,6,0,857,26929,25,49,46506,134160,713.6,51,0.89
Latur,413581,Shoe,23,31,0,857,26929,25,49,46506,134160,713.6,51,0.77
Dhule,424001,Cafe,30,21,1,1177,30563,28,49,47934,247778,602.8,51,0.82
Dhule,424001,Watch,15,38,1,1177,30563,28,49,47934,247778,602.8,51,0.75
Dhule,424001,Bakery,10,11,1,1177,30563,28,49,47934,247778,602.8,51,0.89
Dhule,424001,Shoe,24,27,1,1177,30563,28,49,47934,247778,602.8,51,0.77
Dhule,424002,Cafe,15,19,1,1437,46290,32,46,77742,367084,628.6,54,0.83
Dhule,424002,Watch,10,40,1,1437,46290,32,46,77742,367084,628.6,54,0.76
Dhule,424002,Bakery,18,3,1,1437,46290,32,46,77742,367084,628.6,54,0.9
Dhule,424002,Shoe,15,40,1,1437,46290,32,46,77742,367084,628.6,54,0.78
Dhule,424004,Cafe,27,22,1,1005,34827,33,46,52758,279371,626.4,54,0.83
Dhule,424004,Watch,13,45,1,1005,34827,33,46,52758,279371,626.4,54,0.76
Dhule,424004,Bakery,9,18,1,1005,34827,33,46,52758,279371,626.4,54,0.9
Dhule,424004,Shoe,13,29,1,1005,34827,33,46,52758,279371,626.4,54,0.78
Dhule,424005,Cafe,18,17,1,1371,41924,34,50,65905,391425,677.4,50,0.82
Dhule,424005,Watch,15,32,1,1371,41924,34,50,65905,391425,677.4,50,0.75
Dhule,424005,Bakery,16,11,1,1371,41924,34,50,65905,391425,677.4,50,0.89
Dhule,424005,Shoe,24,26,1,1371,41924,34,50,65905,391425,677.4,50,0.77
Dhule,424006,Cafe,17,16,1,1059,40004,30,47,64931,292978,214.6,53,0.83
Dhule,424006,Watch,19,33,1,1059,40004,30,47,64931,292978,214.6,53,0.76
Dhule,424006,Bakery,14,6,1,1059,40004,30,47,64931,292978,214.6,53,0.9
Dhule,424006,Shoe,25,37,1,1059,40004,30,47,64931,292978,214.6,53,0.78
Dhule,424301,Cafe,26,18,1,1220,31120,29,48,49122,388956,309.8,52,0.82
Dhule,424301,Watch,18,39,1,1220,31120,29,48,49122,388956,309.8,52,0.75
Dhule,424301,Bakery,18,13,1,1220,31120,29,48,49122,388956,309.8,52,0.89
Dhule,424301,Shoe,17,34,1,1220,31120,29,48,49122,388956,309.8,52,0.77
Dhule,424302,Cafe,24,18,1,1471,22020,34,47,36717,397039,423.7,53,0.83
Dhule,424302,Watch,13,41,1,1471,22020,34,47,36717,397039,423.7,53,0.76
Dhule,424302,Bakery,14,3,1,1471,22020,34,47,36717,397039,423.7,53,0.9
Dhule,424302,Shoe,15,37,1,1471,22020,34,47,36717,397039,423.7,53,0.78
Dhule,424303,Cafe,24,20,1,1314,13912,36,47,21810,443269,784.8,53,0.83
Dhule,424303,Watch,17,31,1,1314,13912,36,47,21810,443269,784.8,53,0.76
Dhule,424303,Bakery,15,19,1,1314,13912,36,47,21810,443269,784.8,53,0.9
Dhule,424303,Shoe,12,35,1,1314,13912,36,47,21810,443269,784.8,53,0.78
Dhule,424307,Cafe,24,18,1,1521,14474,26,48,25221,376088,454.5,52,0.82
Dhule,424307,Watch,18,47,1,1521,14474,26,48,25221,376088,454.5,52,0.75
Dhule,424307,Bakery,17,12,1,1521,14474,26,48,25221,376088,454.5,52,0.89
Dhule,424307,Shoe,17,23,1,1521,14474,26,48,25221,376088,454.5,52,0.77
Dhule,424311,Cafe,24,21,1,1398,47602,35,47,78134,218660,843.1,53,0.83
Dhule,424311,Watch,10,41,1,1398,47602,35,47,78134,218660,843.1,53,0.76
Dhule,424311,Bakery,10,15,1,1398,47602,35,47,78134,218660,843.1,53,0.9
Dhule,424311,Shoe,19,31,1,1398,47602,35,47,78134,218660,843.1,53,0.78
Dhule,424318,Cafe,27,24,1,1313,23422,30,48,38290,204957,482.0,52,0.82
Dhule,424318,Watch,16,30,1,1313,23422,30,48,38290,204957,482.0,52,0.75
Dhule,424318,Bakery,17,17,1,1313,23422,30,48,38290,204957,482.0,52,0.89
Dhule,424318,Shoe,24,18,1,1313,23422,30,48,38290,204957,482.0,52,0.77
Dhule,425403,Cafe,27,12,1,1092,37499,28,48,56760,399944,456.3,52,0.82
Dhule,425403,Watch,20,23,1,1092,37499,28,48,56760,399944,456.3,52,0.75
Dhule,425403,Bakery,12,23,1,1092,37499,28,48,56760,399944,456.3,52,0.89
Dhule,425403,Shoe,24,32,1,1092,37499,28,48,56760,399944,456.3,52,0.77
Dhule,425404,Cafe,23,24,0,861,29709,30,46,43791,78767,34.5,54,0.83
Dhule,425404,Watch,19,41,0,861,29709,30,46,43791,78767,34.5,54,0.76
Dhule,425404,Bakery,9,15,0,861,29709,30,46,43791,78767,34.5,54,0.9
Dhule,425404,Shoe,21,28,0,861,29709,30,46,43791,78767,34.5,54,0.78
Ahmednagar,404001,Cafe,30,22,1,1249,30563,28,49,47934,247778,602.8,51,0.82
Ahmednagar,404001,Watch,15,46,1,1249,30563,28,49,47934,247778,602.8,51,0.75
Ahmednagar,404001,Bakery,10,12,1,1249,30563,28,49,47934,247778,602.8,51,0.89
Ahmednagar,404001,Shoe,24,36,1,1249,30563,28,49,47934,247778,602.8,51,0.77
Ahmednagar,414001,Cafe,30,24,1,1323,30563,28,49,47934,247778,602.8,51,0.82
Ahmednagar,414001,Watch,15,26,1,1323,30563,28,49,47934,247778,602.8,51,0.75
Ahmednagar,414001,Bakery,10,14,1,1323,30563,28,49,47934,247778,602.8,51,0.89
Ahmednagar,414001,Shoe,24,24,1,1323,30563,28,49,47934,247778,602.8,51,0.77
Ahmednagar,414002,Cafe,15,26,1,1485,46290,32,46,77742,367084,628.6,54,0.83
Ahmednagar,414002,Watch,10,28,1,1485,46290,32,46,77742,367084,628.6,54,0.76
Ahmednagar,414002,Bakery,18,19,1,1485,46290,32,46,77742,367084,628.6,54,0.9
Ahmednagar,414002,Shoe,15,36,1,1485,46290,32,46,77742,367084,628.6,54,0.78
Ahmednagar,414003,Cafe,18,21,1,1077,25413,27,46,35166,387612,228.7,54,0.83
Ahmednagar,414003,Watch,14,52,1,1077,25413,27,46,35166,387612,228.7,54,0.76
Ahmednagar,414003,Bakery,13,20,1,1077,25413,27,46,35166,387612,228.7,54,0.9
Ahmednagar,414003,Shoe,22,26,1,1077,25413,27,46,35166,387612,228.7,54,0.78
Ahmednagar,414005,Cafe,18,20,1,918,41924,34,50,65905,391425,677.4,50,0.82
Ahmednagar,414005,Watch,15,38,1,918,41924,34,50,65905,391425,677.4,50,0.75
Ahmednagar,414005,Bakery,16,7,1,918,41924,34,50,65905,391425,677.4,50,0.89
Ahmednagar,414005,Shoe,24,28,1,918,41924,34,50,65905,391425,677.4,50,0.77
Ahmednagar,414006,Cafe,17,20,1,1143,40004,30,47,64931,292978,214.6,53,0.83
Ahmednagar,414006,Watch,19,38,1,1143,40004,30,47,64931,292978,214.6,53,0.76
Ahmednagar,414006,Bakery,14,19,1,1143,40004,30,47,64931,292978,214.6,53,0.9
Ahmednagar,414006,Shoe,25,35,1,1143,40004,30,47,64931,292978,214.6,53,0.78
Ahmednagar,414013,Cafe,26,26,1,1113,46467,35,46,76165,424391,860.6,54,0.83
Ahmednagar,414013,Watch,13,44,1,1113,46467,35,46,76165,424391,860.6,54,0.76
Ahmednagar,414013,Bakery,14,10,1,1113,46467,35,46,76165,424391,860.6,54,0.9
Ahmednagar,414013,Shoe,25,27,1,1113,46467,35,46,76165,424391,860.6,54,0.78
Ahmednagar,414110,Cafe,26,10,1,1131,15445,31,47,28808,240033,419.3,53,0.83
Ahmednagar,414110,Watch,15,28,1,1131,15445,31,47,28808,240033,419.3,53,0.76
Ahmednagar,414110,Bakery,9,17,1,1131,15445,31,47,28808,240033,419.3,53,0.9
Ahmednagar,414110,Shoe,20,28,1,1131,15445,31,47,28808,240033,419.3,53,0.78
Ahmednagar,414111,Cafe,24,15,1,1304,35457,32,50,58175,397288,717.7,50,0.82
Ahmednagar,414111,Watch,14,43,1,1304,35457,32,50,58175,397288,717.7,50,0.75
Ahmednagar,414111,Bakery,8,2,1,1304,35457,32,50,58175,397288,717.7,50,0.89
Ahmednagar,414111,Shoe,23,25,1,1304,35457,32,50,58175,397288,717.7,50,0.77
Ahmednagar,414201,Cafe,29,25,1,1367,23408,30,48,35918,286391,642.5,52,0.82
Ahmednagar,414201,Watch,10,21,1,1367,23408,30,48,35918,286391,642.5,52,0.75
Ahmednagar,414201,Bakery,13,16,1,1367,23408,30,48,35918,286391,642.5,52,0.89
Ahmednagar,414201,Shoe,13,15,1,1367,23408,30,48,35918,286391,642.5,52,0.77
Ahmednagar,414601,Cafe,21,25,0,672,37157,35,47,53275,116773,176.6,53,0.83
Ahmednagar,414601,Watch,14,38,0,672,37157,35,47,53275,116773,176.6,53,0.76
Ahmednagar,414601,Bakery,17,9,0,672,37157,35,47,53275,116773,176.6,53,0.9
Ahmednagar,414601,Shoe,20,22,0,672,37157,35,47,53275,116773,176.6,53,0.78
Chandrapur,442401,Cafe,28,24,0,664,37617,28,47,68641,56399,880.1,53,0.83
Chandrapur,442401,Watch,12,47,0,664,37617,28,47,68641,56399,880.1,53,0.76
Chandrapur,442401,Bakery,15,14,0,664,37617,28,47,68641,56399,880.1,53,0.9
Chandrapur,442401,Shoe,16,18,0,664,37617,28,47,68641,56399,880.1,53,0.78
Chandrapur,442402,Cafe,24,12,1,1170,24843,32,48,37958,385925,796.3,52,0.82
Chandrapur,442402,Watch,19,29,1,1170,24843,32,48,37958,385925,796.3,52,0.75
Chandrapur,442402,Bakery,18,10,1,1170,24843,32,48,37958,385925,796.3,52,0.89
Chandrapur,442402,Shoe,18,27,1,1170,24843,32,48,37958,385925,796.3,52,0.77
Chandrapur,442403,Cafe,18,20,0,768,16246,36,47,26541,73598,641.8,53,0.83
Chandrapur,442403,Watch,16,18,0,768,16246,36,47,26541,73598,641.8,53,0.76
Chandrapur,442403,Bakery,14,14,0,768,16246,36,47,26541,73598,641.8,53,0.9
Chandrapur,442403,Shoe,25,37,0,768,16246,36,47,26541,73598,641.8,53,0.78
Chandrapur,442404,Cafe,15,18,1,1335,12893,34,50,25436,255826,591.7,50,0.82
Chandrapur,442404,Watch,18,42,1,1335,12893,34,50,25436,255826,591.7,50,0.75
Chandrapur,442404,Bakery,14,12,1,1335,12893,34,50,25436,255826,591.7,50,0.89
Chandrapur,442404,Shoe,25,21,1,1335,12893,34,50,25436,255826,591.7,50,0.77
Chandrapur,442406,Cafe,28,17,1,1172,46321,29,50,73071,250389,515.2,50,0.82
Chandrapur,442406,Watch,19,21,1,1172,46321,29,50,73071,250389,515.2,50,0.75
Chandrapur,442406,Bakery,10,7,1,1172,46321,29,50,73071,250389,515.2,50,0.89
Chandrapur,442406,Shoe,22,34,1,1172,46321,29,50,73071,250389,515.2,50,0.77
Chandrapur,442501,Cafe,18,15,0,641,36306,25,46,61341,123642,293.0,54,0.83
Chandrapur,442501,Watch,18,29,0,641,36306,25,46,61341,123642,293.0,54,0.76
Chandrapur,442501,Bakery,14,17,0,641,36306,25,46,61341,123642,293.0,54,0.9
Chandrapur,442501,Shoe,21,43,0,641,36306,25,46,61341,123642,293.0,54,0.78
Chandrapur,442502,Cafe,26,31,0,815,13724,37,48,25943,105252,613.2,52,0.82
Chandrapur,442502,Watch,14,36,0,815,13724,37,48,25943,105252,613.2,52,0.75
Chandrapur,442502,Bakery,15,15,0,815,13724,37,48,25943,105252,613.2,52,0.89
Chandrapur,442502,Shoe,17,32,0,815,13724,37,48,25943,105252,613.2,52,0.77
Chandrapur,442503,Cafe,21,13,1,1532,27702,27,47,45629,194666,472.4,53,0.83
Chandrapur,442503,Watch,10,42,1,1532,27702,27,47,45629,194666,472.4,53,0.76
Chandrapur,442503,Bakery,15,10,1,1532,27702,27,47,45629,194666,472.4,53,0.9
Chandrapur,442503,Shoe,13,29,1,1532,27702,27,47,45629,194666,472.4,53,0.78
Chandrapur,442506,Cafe,15,22,1,1353,23579,27,49,42936,430828,838.8,51,0.82
Chandrapur,442506,Watch,14,35,1,1353,23579,27,49,42936,430828,838.8,51,0.75
